bond_code,currency_type,tenor,issuance_name,outstanding_volume,interest_payment_method,interest_payment_type,coupon_rate,remaining_tenor,status,face_value,duration,issuance_day,issuance_month,issuance_year,maturity_day,maturity_month,maturity_year
TPKB12026,VND,182 Ngày,Kho bạc Nhà nước- Bộ Tài chính,10000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.498630137,13,11,2012,14,5,2013
TPKB12027,VND,182 Ngày,Kho bạc Nhà nước- Bộ Tài chính,20000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.498630137,20,11,2012,21,5,2013
TPKB12031,VND,182 Ngày,Kho bạc Nhà nước- Bộ Tài chính,20000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.498630137,27,11,2012,28,5,2013
TPKB12032,VND,182 Ngày,Kho bạc Nhà nước- Bộ Tài chính,11000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.498630137,11,12,2012,11,6,2013
TPKB12033,VND,182 Ngày,Kho bạc Nhà nước- Bộ Tài chính,9000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.498630137,25,12,2012,25,6,2013
TPKB13001,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,10000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,8,1,2013,7,1,2014
TPKB13006,VND,182 Ngày,Kho bạc Nhà nước- Bộ Tài chính,500,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.498630137,15,10,2013,15,4,2014
TPKB13022,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,20000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,15,1,2013,14,1,2014
TPKB13023,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,20000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,22,1,2013,21,1,2014
TPKB13024,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,22900000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,29,1,2013,28,1,2014
TPKB13025,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,15500000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,5,2,2013,4,2,2014
TPKB13026,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,20000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,26,2,2013,25,2,2014
TPKB13027,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,10000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,5,3,2013,4,3,2014
TPKB13028,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,20000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,19,3,2013,18,3,2014
TPKB13029,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,10000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,2,4,2013,1,4,2014
TPKB13030,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,10000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,16,4,2013,15,4,2014
TPKB13031,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,10000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,7,5,2013,6,5,2014
TPKB13032,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,20000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,21,5,2013,20,5,2014
TPKB13033,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,20000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,4,6,2013,3,6,2014
TPKB13034,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,10000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,18,6,2013,17,6,2014
TPKB13035,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,9000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,2,7,2013,1,7,2014
TPKB13036,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,1000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,16,7,2013,15,7,2014
TPKB13037,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,4000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,23,7,2013,22,7,2014
TPKB13039,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,9900000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,6,8,2013,5,8,2014
TPKB13040,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,10000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,13,8,2013,12,8,2014
TPKB13041,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,5800000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,20,8,2013,19,8,2014
TPKB13044,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,1000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,17,9,2013,16,9,2014
TPKB13045,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,5000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,24,9,2013,23,9,2014
TPKB13046,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,10000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,1,10,2013,30,9,2014
TPKB13047,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,10000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,8,10,2013,7,10,2014
TPKB13048,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,10000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,15,10,2013,14,10,2014
TPKB13049,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,9300000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,22,10,2013,21,10,2014
TPKB13050,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,9000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,29,10,2013,28,10,2014
TPKB13051,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,8000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,5,11,2013,4,11,2014
TPKB13052,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,9000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,12,11,2013,11,11,2014
TPKB13053,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,5000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,19,11,2013,18,11,2014
TPKB13054,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,10000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,26,11,2013,25,11,2014
TPKB13055,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,10000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,3,12,2013,2,12,2014
TPKB13056,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,10000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,17,12,2013,16,12,2014
TPKB14001,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,20000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,7,1,2014,6,1,2015
TPKB14017,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,20000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,14,1,2014,13,1,2015
TPKB14018,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,20000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,21,1,2014,20,1,2015
TPKB14019,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,10000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,11,2,2014,10,2,2015
TPKB14020,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,20000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,25,2,2014,24,2,2015
TPKB14021,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,20000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,4,3,2014,3,3,2015
TPKB14022,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,20000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,18,3,2014,17,3,2015
TPKB14023,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,20000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,8,4,2014,7,4,2015
TPKB14024,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,20000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,22,4,2014,21,4,2015
TPKB14025,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,16820000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,6,5,2014,5,5,2015
TPKB14026,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,8350000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,20,5,2014,19,5,2015
TPKB14027,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,7850000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,3,6,2014,2,6,2015
TPKB14028,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,11000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,17,6,2014,16,6,2015
TPKB14029,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,20000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,8,7,2014,7,7,2015
TPKB14030,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,10000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,22,7,2014,21,7,2015
TPKB14031,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,10000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,5,8,2014,4,8,2015
TPKB14032,VND,364 Ngày,Kho bạc Nhà nước- Bộ Tài chính,10000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.997260274,19,8,2014,18,8,2015
TPKB15001,VND,91 Ngày,Kho bạc Nhà nước- Bộ Tài chính,12500000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.249315068,16,6,2015,15,9,2015
TPKB15002,VND,182 Ngày,Kho bạc Nhà nước- Bộ Tài chính,22000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.498630137,16,6,2015,15,12,2015
TPKB15003,VND,91 Ngày,Kho bạc Nhà nước- Bộ Tài chính,23000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.249315068,23,6,2015,22,9,2015
TPKB15004,VND,91 Ngày,Kho bạc Nhà nước- Bộ Tài chính,13800000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.249315068,30,6,2015,29,9,2015
TPKB15005,VND,91 Ngày,Kho bạc Nhà nước- Bộ Tài chính,50000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.249315068,7,7,2015,6,10,2015
TPKB15006,VND,91 Ngày,Kho bạc Nhà nước- Bộ Tài chính,30000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.249315068,14,7,2015,13,10,2015
TPKB15022,VND,182 Ngày,Kho bạc Nhà nước- Bộ Tài chính,30000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.498630137,23,6,2015,22,12,2015
TPKB15023,VND,182 Ngày,Kho bạc Nhà nước- Bộ Tài chính,30000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.498630137,30,6,2015,29,12,2015
TPKB15026,VND,28 Ngày,Kho bạc Nhà nước- Bộ Tài chính,50000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.076712329,14,10,2015,11,11,2015
TPKB15027,VND,28 Ngày,Kho bạc Nhà nước- Bộ Tài chính,50000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.076712329,20,10,2015,17,11,2015
TPKB15028,VND,28 Ngày,Kho bạc Nhà nước- Bộ Tài chính,49500000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.076712329,27,10,2015,24,11,2015
TPKB16001,VND,91 Ngày,Kho bạc Nhà nước- Bộ Tài chính,29000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.249315068,2,2,2016,3,5,2016
TPKB16002,VND,182 Ngày,Kho bạc Nhà nước- Bộ Tài chính,28000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.498630137,2,2,2016,2,8,2016
TPKB16003,VND,273 Ngày,Kho bạc Nhà nước- Bộ Tài chính,30000000,,Long Coupon,0,70 ngày,Hủy niêm yết,100000,0.747945205,2,2,2016,1,11,2016
TPKB16004,VND,91 Ngày,Kho bạc Nhà nước- Bộ Tài chính,10000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.249315068,16,2,2016,17,5,2016
TPKB16013,VND,182 Ngày,Kho bạc Nhà nước- Bộ Tài chính,20000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.498630137,16,2,2016,16,8,2016
TPKB16014,VND,182 Ngày,Kho bạc Nhà nước- Bộ Tài chính,30000000,,Long Coupon,0,0 ngày,Hủy niêm yết,100000,0.498630137,23,2,2016,23,8,2016
TPKB16022,VND,273 Ngày,Kho bạc Nhà nước- Bộ Tài chính,19000000,,Long Coupon,0,84 ngày,Hủy niêm yết,100000,0.747945205,16,2,2016,15,11,2016
TPKB16023,VND,273 Ngày,Kho bạc Nhà nước- Bộ Tài chính,30000000,,Long Coupon,0,91 ngày,Hủy niêm yết,100000,0.747945205,23,2,2016,22,11,2016
VBS10903,VND,2 Năm,Ngân hàng Chính sách Xã hội,5000000,Định kỳ - Cuối kỳ,Standard Coupon,8.7,0 ngày,Hủy niêm yết,100000,2,12,6,2009,12,6,2011
VBS10904,VND,2 Năm,Ngân hàng Chính sách Xã hội,15000000,Định kỳ - Cuối kỳ,Standard Coupon,9,0 ngày,Hủy niêm yết,100000,2,26,6,2009,26,6,2011
VBS110017,VND,2 Năm,Ngân hàng Chính sách Xã hội,5500000,Định kỳ - Cuối kỳ,Standard Coupon,11.7,0 ngày,Hủy niêm yết,100000,2.002739726,11,5,2010,11,5,2012
VBS110020,VND,2 Năm,Ngân hàng Chính sách Xã hội,31000000,Định kỳ - Cuối kỳ,Standard Coupon,11.7,0 ngày,Hủy niêm yết,100000,2.002739726,19,5,2010,19,5,2012
VBS110031,VND,3 Năm,Ngân hàng Chính sách Xã hội,3000000,Định kỳ - Cuối kỳ,Standard Coupon,9.7,0 ngày,Hủy niêm yết,100000,3.002739726,28,10,2010,28,10,2013
VBS110032,VND,5 Năm,Ngân hàng Chính sách Xã hội,2000000,Định kỳ - Cuối kỳ,Standard Coupon,10.32,0 ngày,Hủy niêm yết,100000,5.002739726,28,10,2010,28,10,2015
VBS11006,VND,2 Năm,Ngân hàng Chính sách Xã hội,1000000,Định kỳ - Cuối kỳ,Standard Coupon,12.1,0 ngày,Hủy niêm yết,100000,2.002739726,26,3,2010,26,3,2012
VBS11007,VND,2 Năm,Ngân hàng Chính sách Xã hội,500,Định kỳ - Cuối kỳ,Standard Coupon,12,0 ngày,Hủy niêm yết,100000,2.002739726,16,4,2010,16,4,2012
VBS11008,VND,2 Năm,Ngân hàng Chính sách Xã hội,5000000,Định kỳ - Cuối kỳ,Standard Coupon,12,0 ngày,Hủy niêm yết,100000,2.002739726,15,4,2010,15,4,2012
VBS11009,VND,2 Năm,Ngân hàng Chính sách Xã hội,5000000,Định kỳ - Cuối kỳ,Standard Coupon,12,0 ngày,Hủy niêm yết,100000,2.002739726,16,4,2010,16,4,2012
VBS11010,VND,2 Năm,Ngân hàng Chính sách Xã hội,5000000,Định kỳ - Cuối kỳ,Standard Coupon,12,0 ngày,Hủy niêm yết,100000,2.002739726,19,4,2010,19,4,2012
VBS11011,VND,2 Năm,Ngân hàng Chính sách Xã hội,4000000,Định kỳ - Cuối kỳ,Standard Coupon,12,0 ngày,Hủy niêm yết,100000,2.002739726,20,4,2010,20,4,2012
VBS11012,VND,2 Năm,Ngân hàng Chính sách Xã hội,8000000,Định kỳ - Cuối kỳ,Standard Coupon,12,0 ngày,Hủy niêm yết,100000,2.002739726,22,4,2010,22,4,2012
VBS11013,VND,2 Năm,Ngân hàng Chính sách Xã hội,15000000,Định kỳ - Cuối kỳ,Standard Coupon,12,0 ngày,Hủy niêm yết,100000,2.002739726,28,4,2010,28,4,2012
VBS11014,VND,2 Năm,Ngân hàng Chính sách Xã hội,5000000,Định kỳ - Cuối kỳ,Standard Coupon,12,0 ngày,Hủy niêm yết,100000,2.002739726,29,4,2010,29,4,2012
VBS111022,VND,2 Năm,Ngân hàng Chính sách Xã hội,30000000,Định kỳ - Cuối kỳ,Standard Coupon,11,0 ngày,Hủy niêm yết,100000,2.002739726,23,2,2011,23,2,2013
VBS111023,VND,5 Năm,Ngân hàng Chính sách Xã hội,3000000,Định kỳ - Cuối kỳ,Standard Coupon,11.5,0 ngày,Hủy niêm yết,100000,5.002739726,23,2,2011,23,2,2016
VBS111024,VND,2 Năm,Ngân hàng Chính sách Xã hội,5000000,Định kỳ - Cuối kỳ,Standard Coupon,11.2,0 ngày,Hủy niêm yết,100000,2.002739726,29,3,2011,29,3,2013
VBS111025,VND,3 Năm,Ngân hàng Chính sách Xã hội,7000000,Định kỳ - Cuối kỳ,Standard Coupon,11.8,0 ngày,Hủy niêm yết,100000,3.002739726,29,3,2011,29,3,2014
VBS111034,VND,2 Năm,Ngân hàng Chính sách Xã hội,15000000,Định kỳ - Cuối kỳ,Standard Coupon,13.2,0 ngày,Hủy niêm yết,100000,2.002739726,14,6,2011,14,6,2013
VBS111035,VND,3 Năm,Ngân hàng Chính sách Xã hội,5000000,Định kỳ - Cuối kỳ,Standard Coupon,13.1,0 ngày,Hủy niêm yết,100000,3.002739726,14,6,2011,14,6,2014
VBS111041,VND,2 Năm,Ngân hàng Chính sách Xã hội,2000000,Định kỳ - Cuối kỳ,Standard Coupon,12.78,0 ngày,Hủy niêm yết,100000,2.002739726,28,6,2011,28,6,2013
VBS111042,VND,3 Năm,Ngân hàng Chính sách Xã hội,1000000,Định kỳ - Cuối kỳ,Standard Coupon,12.7,0 ngày,Hủy niêm yết,100000,3.002739726,28,6,2011,28,6,2014
VBS111043,VND,5 Năm,Ngân hàng Chính sách Xã hội,1500000,Định kỳ - Cuối kỳ,Standard Coupon,12.6,0 ngày,Hủy niêm yết,100000,5.005479452,28,6,2011,28,6,2016
VBS111044,VND,3 Năm,Ngân hàng Chính sách Xã hội,2200000,Định kỳ - Cuối kỳ,Standard Coupon,12.49,0 ngày,Hủy niêm yết,100000,3.002739726,5,7,2011,5,7,2014
VBS111047,VND,3 Năm,Ngân hàng Chính sách Xã hội,12220000,Định kỳ - Cuối kỳ,Standard Coupon,12.5,0 ngày,Hủy niêm yết,100000,3.002739726,12,7,2011,12,7,2014
VBS111048,VND,5 Năm,Ngân hàng Chính sách Xã hội,1000000,Định kỳ - Cuối kỳ,Standard Coupon,12.6,0 ngày,Hủy niêm yết,100000,5.005479452,12,7,2011,12,7,2016
VBS111051,VND,3 Năm,Ngân hàng Chính sách Xã hội,1500000,Định kỳ - Cuối kỳ,Standard Coupon,12.5,0 ngày,Hủy niêm yết,100000,3.002739726,30,8,2011,30,8,2014
VBS111052,VND,5 Năm,Ngân hàng Chính sách Xã hội,4300000,Định kỳ - Cuối kỳ,Standard Coupon,12.6,7 ngày,Hủy niêm yết,100000,5.005479452,30,8,2011,30,8,2016
VBS111055,VND,3 Năm,Ngân hàng Chính sách Xã hội,2000000,Định kỳ - Cuối kỳ,Standard Coupon,12.5,0 ngày,Hủy niêm yết,100000,3.002739726,5,9,2011,5,9,2014
VBS111056,VND,5 Năm,Ngân hàng Chính sách Xã hội,250,Định kỳ - Cuối kỳ,Standard Coupon,12,28 ngày,Hủy niêm yết,100000,5.005479452,20,9,2011,20,9,2016
VBS112005,VND,3 Năm,Ngân hàng Chính sách Xã hội,10000000,Định kỳ - Cuối kỳ,Standard Coupon,12.35,0 ngày,Hủy niêm yết,100000,3.002739726,14,2,2012,14,2,2015
VBS112006,VND,5 Năm,Ngân hàng Chính sách Xã hội,12500000,Định kỳ - Cuối kỳ,Standard Coupon,12.4,7 ngày,Hủy niêm yết,100000,5.005479452,14,2,2012,14,2,2017
VBS112009,VND,3 Năm,Ngân hàng Chính sách Xã hội,4000000,Định kỳ - Cuối kỳ,Standard Coupon,12.25,0 ngày,Hủy niêm yết,100000,3.002739726,21,2,2012,21,2,2015
VBS112010,VND,5 Năm,Ngân hàng Chính sách Xã hội,3300000,Định kỳ - Cuối kỳ,Standard Coupon,12.3,7 ngày,Hủy niêm yết,100000,5.005479452,21,2,2012,21,2,2017
VBS112017,VND,2 Năm,Ngân hàng Chính sách Xã hội,8000000,Định kỳ - Cuối kỳ,Standard Coupon,11.95,0 ngày,Hủy niêm yết,100000,2.002739726,28,2,2012,28,2,2014
VBS112018,VND,3 Năm,Ngân hàng Chính sách Xã hội,14000000,Định kỳ - Cuối kỳ,Standard Coupon,12.23,0 ngày,Hủy niêm yết,100000,3.002739726,28,2,2012,28,2,2015
VBS112019,VND,5 Năm,Ngân hàng Chính sách Xã hội,13000000,Định kỳ - Cuối kỳ,Standard Coupon,11.9,7 ngày,Hủy niêm yết,100000,5.005479452,28,2,2012,28,2,2017
VBS112020,VND,2 Năm,Ngân hàng Chính sách Xã hội,5000000,Định kỳ - Cuối kỳ,Standard Coupon,11.93,0 ngày,Hủy niêm yết,100000,2,6,3,2012,6,3,2014
VBS112021,VND,3 Năm,Ngân hàng Chính sách Xã hội,11000000,Định kỳ - Cuối kỳ,Standard Coupon,12.2,0 ngày,Hủy niêm yết,100000,3,6,3,2012,6,3,2015
VBS112022,VND,5 Năm,Ngân hàng Chính sách Xã hội,1000000,Định kỳ - Cuối kỳ,Standard Coupon,12.35,7 ngày,Hủy niêm yết,100000,5.002739726,6,3,2012,6,3,2017
VBS112023,VND,3 Năm,Ngân hàng Chính sách Xã hội,3000000,Định kỳ - Cuối kỳ,Standard Coupon,12.06,0 ngày,Hủy niêm yết,100000,3,13,3,2012,13,3,2015
VBS112024,VND,3 Năm,Ngân hàng Chính sách Xã hội,1500000,Định kỳ - Cuối kỳ,Standard Coupon,12.05,0 ngày,Hủy niêm yết,100000,3,20,3,2012,20,3,2015
VBS112028,VND,3 Năm,Ngân hàng Chính sách Xã hội,7000000,Định kỳ - Cuối kỳ,Standard Coupon,12.05,0 ngày,Hủy niêm yết,100000,3,27,3,2012,27,3,2015
VBS112044,VND,3 Năm,Ngân hàng Chính sách Xã hội,5000000,Định kỳ - Cuối kỳ,Standard Coupon,12.03,0 ngày,Hủy niêm yết,100000,3,11,4,2012,11,4,2015
VBS112048,VND,3 Năm,Ngân hàng Chính sách Xã hội,10000000,Định kỳ - Cuối kỳ,Standard Coupon,11.2,0 ngày,Hủy niêm yết,100000,3,3,5,2012,3,5,2015
VBS112049,VND,3 Năm,Ngân hàng Chính sách Xã hội,1000000,Định kỳ - Cuối kỳ,Standard Coupon,10.6,0 ngày,Hủy niêm yết,100000,3,14,5,2012,14,5,2015
VBS112050,VND,3 Năm,Ngân hàng Chính sách Xã hội,2000000,Định kỳ - Cuối kỳ,Standard Coupon,10,0 ngày,Hủy niêm yết,100000,3,24,5,2012,24,5,2015
VBS112051,VND,3 Năm,Ngân hàng Chính sách Xã hội,3000000,Định kỳ - Cuối kỳ,Standard Coupon,9.8,0 ngày,Hủy niêm yết,100000,3,5,6,2012,5,6,2015
VBS112058,VND,5 Năm,Ngân hàng Chính sách Xã hội,7000000,Định kỳ - Cuối kỳ,Standard Coupon,11.2,9 ngày,Hủy niêm yết,100000,5.002739726,3,5,2012,3,5,2017
VBS112059,VND,5 Năm,Ngân hàng Chính sách Xã hội,1500000,Định kỳ - Cuối kỳ,Standard Coupon,10.7,6 ngày,Hủy niêm yết,100000,5.002739726,14,5,2012,14,5,2017
VBS112061,VND,5 Năm,Ngân hàng Chính sách Xã hội,3000000,Định kỳ - Cuối kỳ,Standard Coupon,10.2,7 ngày,Hủy niêm yết,100000,5.002739726,5,6,2012,5,6,2017
VBS112068,VND,3 Năm,Ngân hàng Chính sách Xã hội,500,Định kỳ - Cuối kỳ,Standard Coupon,11.5,0 ngày,Hủy niêm yết,100000,3,19,4,2012,19,4,2015
VBS112069,VND,5 Năm,Ngân hàng Chính sách Xã hội,500,Định kỳ - Cuối kỳ,Standard Coupon,11.5,7 ngày,Hủy niêm yết,100000,5.002739726,19,4,2012,19,4,2017
VBS112085,VND,3 Năm,Ngân hàng Chính sách Xã hội,2000000,Định kỳ - Cuối kỳ,Standard Coupon,9.9,0 ngày,Hủy niêm yết,100000,3,14,8,2012,14,8,2015
VDB109028,VND,5 Năm,Ngân hàng Phát triển Việt Nam,105,Định kỳ - Cuối kỳ,Standard Coupon,11,0 ngày,Hủy niêm yết,100000,5.002739726,22,12,2009,22,12,2014
VDB110015,VND,5 Năm,Ngân hàng Phát triển Việt Nam,5000000,Định kỳ - Cuối kỳ,Standard Coupon,11.7,0 ngày,Hủy niêm yết,100000,5.002739726,29,4,2010,29,4,2015
VDB110016,VND,10 Năm,Ngân hàng Phát triển Việt Nam,10000000,Định kỳ - Cuối kỳ,Standard Coupon,11.5,7 ngày,Hủy niêm yết,100000,10.00821918,29,4,2010,29,4,2020
VDB110018,VND,10 Năm,Ngân hàng Phát triển Việt Nam,1803000,Định kỳ - Cuối kỳ,Standard Coupon,11.5,7 ngày,Hủy niêm yết,100000,10.00821918,20,4,2010,20,4,2020
VDB110019,VND,10 Năm,Ngân hàng Phát triển Việt Nam,1800000,Định kỳ - Cuối kỳ,Standard Coupon,11.5,6 ngày,Hủy niêm yết,100000,10.00821918,26,4,2010,26,4,2020
